,Unnamed: 0,title,港股,国内财经,基金,美股,期货,生活,外汇,证券,classify,检验
956,956,"2017年有29家券商评级遭下调 西南证券从A类直降C…
",3,2,3,0,0,3,0,3,证券,证券
957,957,"麦格理维持联通正面看法 评级跑赢大市
",3,0,0,1,0,0,0,0,港股,港股
958,958,"郑商所首届机构投资者（棉花与棉纱）策略会
",0,2,0,1,2,1,0,1,期货,期货
959,959,"阿克苏棉花价格“保险+期货”试点正式启动
",1,0,0,2,4,0,0,0,期货,期货
960,960,"8月14日上市公司晚间公告速递
",3,2,2,3,3,2,2,5,证券,证券
961,961,"景旺电子：上半年净利同比增近三成 拟10派2元
",2,2,1,0,0,3,0,3,证券,证券
962,962,"媒体谈医保药品谈判：成功率达81.8% 最高降幅70%
",2,2,2,1,1,0,0,2,国内财经,国内财经
963,963,"3人吃沪小胖龙虾查出横纹肌溶解征 门店检查未见异常
",1,0,1,1,0,1,0,1,生活,生活
964,964,"瑞信升联通盈测20.4% 评级跑赢大市
",2,0,0,0,0,1,0,1,港股,港股
965,965,"瑞信料内险股上半年新业务价值升25%至50%
",4,1,0,1,1,3,0,5,港股,港股
966,966,"无人驾驶客机可能在2025年就会出现
",0,1,0,3,1,2,0,2,美股,美股
967,967,"大摩：维持中石化油服增持评级 目标价2.01元
",4,1,1,0,0,2,0,1,港股,港股
968,968,"卫星石化：半年净利增30倍 拟20亿扩丙烯酸及酯产线
",1,1,1,0,1,1,0,4,证券,证券
969,969,"汇证：降冠君评级至持有目标价升至6.3元
",4,0,0,0,0,1,0,0,港股,港股
970,970,"麦格理：李宁续跑赢大市美银美林维持评级中性
",2,1,0,1,0,0,0,0,港股,港股
971,971,"证监会牵头开展大规模期货公司现场检查
",0,0,1,0,4,1,0,3,期货,期货
972,972,"瑞信：升电盈评级至跑赢大市目标价上调至5.4元
",4,0,0,0,0,3,0,0,港股,港股
973,973,"麦格理：维持联通正面看法 评级跑赢大市
",3,0,0,1,0,0,0,0,港股,港股
974,974,"大摩：升大唐发电评级至增持为行业首选
",2,0,0,0,0,0,0,0,港股,港股
975,975,"美银美林：上调北控水务目标价至8元 评级买入
",6,0,0,2,1,3,0,1,港股,港股
976,976,"汇证：维持裕元目标价32.6元 评级持有
",4,0,0,0,0,2,0,1,港股,港股
977,977,"盈信控股8月11日回购283万股 耗资326万港币
",4,2,3,4,2,1,2,6,港股,港股
978,978,"中国水务8月11日回购76万股 耗资334万港币
",7,5,3,6,3,0,3,6,港股,港股
979,979,"天成国际8月11日回购86万股 耗资36万港币
",5,2,3,4,3,0,3,5,港股,港股
980,980,"央行马骏确认将离职 计划加入清华国家金融研究院
",0,4,0,3,1,1,1,2,国内财经,国内财经
981,981,"万景控股8月11日回购10万股 耗资8万港币
",4,2,3,4,2,0,2,5,港股,港股
982,982,"本周三恒指季检兼腾讯放榜，港股料守稳2万7关
",7,1,1,0,0,1,0,6,港股,港股
983,983,"科大讯飞放量涨停 中信证券一营业部买入超3亿元
",6,0,2,0,0,3,0,3,证券,证券
984,984,"好友反击成功 恒指收复27200点
",3,1,0,1,0,2,0,3,港股,港股
985,985,"卫星石化：上半年净利同比增长30倍
",1,2,0,0,0,1,0,2,证券,证券
986,986,"汇丰控股8月10日回购358万股 耗资27361万港币
",5,3,3,4,2,2,2,7,港股,港股
987,987,"商务部：8月15日起全面禁止自朝鲜进口煤铁铅等产品
",3,2,2,3,2,2,2,3,期货,期货
988,988,"东阿阿胶：上半年净利9亿 证金二季度重返10大股东
",3,2,2,0,0,1,0,6,证券,证券
989,989,"中国平安：4家子公司前7月保费收入总计3822.76亿…
",6,4,2,4,3,4,2,9,证券,证券
990,990,"西山煤电：被山西发改委处罚505万元
",1,1,0,0,0,3,0,0,证券,证券
991,991,"五矿稀土：上半年实现净利2642万元 扭亏为盈
",2,1,0,0,0,3,0,3,证券,证券
992,992,"同业存单监管靴子落地 后续或存进一步收紧可能
",0,0,0,0,1,2,0,0,国内财经,国内财经
993,993,"中国零售销售逊于预估 星巴克和麦当劳不会望而却步
",2,3,0,3,2,1,2,0,美股,美股
994,994,"收评：万达酒店发展大涨近45% 3交易日累涨近90%
",3,0,1,1,0,2,1,1,港股,港股
995,995,"牛汇:美指不理想 非美货币和黄金势头正好
",0,1,0,4,0,1,6,1,外汇,外汇
996,996,"日本央行总资产超越美联储之后……
",1,2,0,4,0,0,1,1,美股,美股
997,997,"兴证国际:逻辑不变 市场调整提供更好的买点
",3,2,1,3,2,2,1,2,港股,港股
998,998,"邦达亚洲:美联储年内加息预期降温 黄金刷新9周高位
",0,1,2,3,2,0,4,1,外汇,外汇
999,999,"兴证国际:保诚  老牌保险公司 业务平稳推进
",2,0,0,0,1,1,1,2,港股,港股
1000,1000,"亚汇中国:美元上方阴云不散 恐怖数据能否救场
",3,3,0,7,2,3,4,0,外汇,外汇
1001,1001,"8月14日复盘:中小创反弹还会继续 主力重点出击14股
",5,2,2,4,3,0,3,5,证券,证券
1002,1002,"兴证国际:踩着风险的鼓点 与核心资产共舞
",3,1,0,2,1,1,2,0,港股,港股
1003,1003,"棉纱期货8月18日上市 郑商所发布相关制度安排
",3,2,2,3,8,1,2,3,期货,期货
1004,1004,"兴证国际:高鑫零售  盈利性显著提升 新业态快速发展
",2,1,0,1,2,0,1,1,港股,港股
1005,1005,"日本农产品出口强劲 中国是最大买家
",3,2,0,4,1,2,2,2,美股,美股
1006,1006,"兴证国际:高阳科技 随性付发展平稳中期营收利润双升
",3,0,0,0,2,1,1,0,港股,港股
1007,1007,"涨停板复盘:创指发飙直攻1800点 雄安概念再度起航
",4,1,2,2,2,0,0,3,证券,证券
1008,1008,"创业板创下年内第二大涨幅 领涨股都有这些特质
",3,0,1,0,0,0,0,2,证券,证券
1009,1009,"港股通(沪)净流出4.33亿 港股通(深)净流入4.0…
",7,1,4,0,0,0,0,6,港股,港股
1010,1010,"创业板创下年内第二大涨幅 领涨股三大特质帮你揭秘
",3,0,1,0,0,0,0,2,证券,证券
1011,1011,"黑色系领跌期市 铁矿石重挫4.44%双焦煤炭跌超3%
",0,0,0,0,6,1,0,0,期货,期货
1012,1012,"金钻集团GTHFX:美通胀不及预期 欧元净多仓创新高
",2,3,0,3,3,2,4,1,外汇,外汇
1013,1013,"iFOREX:黄金1285看多 美日109.50看空
",2,1,1,3,1,2,5,3,外汇,外汇
1014,1014,"收评：港股恒生指数涨1.36% 万达酒店发展大涨近45…
",5,1,3,0,0,2,0,4,港股,港股
1015,1015,"兴证国际:海外业务高速增长  面板优势长期确立
",2,1,0,0,2,0,1,0,港股,港股
1016,1016,"2万吨石墨电极厂要搬迁 方大炭素说短期内产能无影响
",0,0,0,0,2,1,0,2,证券,证券
1017,1017,"兴证国际:颠簸期消费股或再现防御性
",3,0,0,0,3,0,1,2,港股,港股
1018,1018,"神雾环保：签29亿热解项目合同 金额占去年营收的92%
",1,1,1,0,1,2,0,3,证券,证券
1019,1019,"8月14日16点交易员正关注要闻
",4,2,2,7,2,0,2,3,美股,美股
1020,1020,"中小板发力创指涨近3% 国家队重仓等5大原因或是关键
",2,0,0,0,1,3,0,2,证券,证券
1021,1021,"天宝集团：打造全球一站式充电解决方案供应商
",0,0,0,2,0,1,1,0,证券,证券
1022,1022,"兴证国际：李宁  渠道持续调整  盈利性提升可期
",2,1,0,0,2,0,1,0,港股,港股
1023,1023,"智飞生物：上半年营收增长1.4倍 净利同比增长超13倍
",1,3,1,0,0,2,0,2,证券,证券
1024,1024,"德龙密语：大盘何时能有效突破3300？
",0,0,0,0,0,0,0,0,证券,证券
1025,1025,"兴证国际:龙光地产 首次派发中期及特别股息
",4,0,0,0,3,0,1,2,港股,港股
1026,1026,"茅台：多省经销商明确支持茅台稳价立场
",0,0,0,0,0,0,0,0,证券,证券
1027,1027,"主力127亿掀反弹风暴 明日一龙头率先涨停
",5,2,3,1,0,2,2,6,证券,证券
1028,1028,"快讯：花旗料腾讯第二季营收按年升48% 股价上涨逾4%
",10,0,0,1,1,2,0,5,港股,港股
1029,1029,"兴证国际:煤价拖累业绩 但预期下半年同比环比改善
",2,0,0,0,2,0,1,1,港股,港股
1030,1030,"广州在租购同权方案的问题上只是说说而已？
",0,1,1,2,0,1,0,1,国内财经,国内财经
1031,1031,"兴证国际:丘钛科技中期业绩强劲双轮驱动开启新增长
",3,2,0,1,3,0,1,2,港股,港股
1032,1032,"股民投诉汇阳投资顾问公司暗示其半年赚30% 实亏20%
",1,1,0,0,0,2,0,5,证券,证券
1033,1033,"兴证国际:有惊无险 抓紧核心资产
",2,0,0,0,1,0,1,0,港股,港股
1034,1034,"变脸王贝因美:业绩从预增千万到巨亏7亿 三换董事长
",2,1,1,1,0,0,0,4,证券,证券
1035,1035,"高鑫零售：到底有多少家底拥抱“新零售”
",0,1,0,1,1,1,0,2,证券,证券
1036,1036,"A股风格或突然切换 谨防创业板二次探底
",1,0,0,0,1,0,0,3,证券,证券
1037,1037,"中国股市步入健康慢牛轨道  十大博客看后市
",3,2,0,2,1,0,1,2,证券,证券
1038,1038,"首创期货：建议01郑糖6150上方中线买入并持有
",1,1,1,0,3,3,0,0,期货,期货
1039,1039,"兴证国际：协合新能源建项目投产将助推业绩快速增长
",2,3,0,4,3,0,1,3,港股,港股
1040,1040,"印度自华进口大增 印媒：边境对峙没影响生意
",0,0,0,1,1,0,0,1,美股,美股
1041,1041,"沪深两市集体震荡走高 创业板大涨近3%
",3,0,2,0,0,0,0,1,证券,证券
1042,1042,"Let the market alone！
",0,0,0,0,0,0,0,0,证券,证券
1043,1043,"589亿资金争夺20股：主力资金重点出击14股(名单)
",4,1,2,2,1,2,0,7,证券,证券
1044,1044,"沪深两市震荡走高 周期题材股联袂上涨
",5,0,2,0,2,1,0,4,证券,证券
1045,1045,"短期压力仍不容小觑 看点依旧在创业板
",1,3,0,4,1,1,0,1,证券,证券
1046,1046,"收评：沪指涨0.90% 板块热点络绎不绝
",4,1,1,2,0,2,0,3,证券,证券
1047,1047,"环氧丙烷价格继续大幅上涨 龙头公司将受益
",3,1,0,3,1,2,0,3,证券,证券
1048,1048,"7月车企销量排行榜出炉 长城汽车SUV销量领先
",2,2,1,1,1,0,1,2,证券,证券
1049,1049,"收评：沪指涨0.9% 创业板大涨2.95%
",3,0,1,0,0,3,0,3,证券,证券
1050,1050,"2017企业社保白皮书：仅24%企业社保缴费基数合规
",1,4,1,0,0,1,0,2,国内财经,国内财经
1051,1051,"新股提示：昭衍新药8月15日申购
",4,3,3,4,3,1,2,6,证券,证券
1052,1052,"孙建发：金价和非美货币强势 聚焦美联储会议纪要
",0,0,0,3,1,0,2,0,期货,期货
1053,1053,"明日股市三大猜想及应对策略
",2,0,0,2,2,0,1,3,证券,证券
1054,1054,"收评：中小创大幅反弹 贵州茅台突破500元大关
",1,0,0,0,0,3,1,0,证券,证券
1055,1055,"收评：沪股通净流出2.12亿 深股通净流入5.38亿
",6,2,4,1,1,3,0,7,港股,港股
1056,1056,"收评:两市集体走高沪指缩量涨0.90% 创指放量涨2.…
",3,0,1,0,0,2,0,3,证券,证券
1057,1057,"贵州茅台上涨逾3.3% 盘中突破500元关口
",4,0,0,0,0,3,0,0,证券,港股
1058,1058,"军工股集体拉升 中航高科等多股拉升
",1,0,1,0,0,1,0,2,证券,证券
1059,1059,"奈飞从迪士尼挖走金牌美剧制作人
",0,0,0,2,0,0,0,0,美股,美股
1060,1060,"快讯：中国食品专注可乐分销业务 股价上涨逾10%
",9,3,1,2,1,1,1,4,港股,港股
1061,1061,"创业板再度大涨力压主板 二八市场风格是否转换
",2,1,1,1,1,0,0,2,证券,证券
1062,1062,"茅台成A股首只突破500元个股 机构：最高见600元/…
",2,1,1,0,0,2,0,4,证券,证券
1063,1063,"贵州茅台涨破500元大关 机构：预计最高可达600元/…
",3,0,1,0,0,2,0,1,证券,证券
1064,1064,"有色金属板块活跃走强 威华股份大涨9.54%
",3,0,0,0,0,1,0,4,证券,证券
1065,1065,"快讯：酒鬼酒上半年净利翻倍 股价直线拉升涨近3%
",7,1,0,0,0,1,0,6,证券,证券
1066,1066,"中小创午后继续发力 创业板一度涨3%
",2,0,0,0,0,1,0,0,证券,证券
1067,1067,"沪指涨0.86% 计算机行业涨幅最大
",4,0,1,1,1,0,0,3,证券,港股
1068,1068,"董少鹏：万达转型难以摆脱地产 回归A股或有新路径
",1,1,1,1,2,0,0,4,证券,证券
1069,1069,"军工股集体拉升 中航高科等多股拉升
",1,0,1,0,0,1,0,2,证券,证券
1070,1070,"特朗普笑了：沙特倾向于让沙特阿美在美上市
",0,1,0,4,1,1,1,1,美股,美股
1071,1071,"孙宏斌质押乐视网全部股权 或引进战略投资者
",1,1,0,0,1,0,0,3,港股,港股
1072,1072,"沪深两市午后延续升势 创业板逼近1800点
",3,1,3,2,3,0,0,2,证券,证券
1073,1073,"快讯：沪指震荡走高涨0.92% 两市板块均翻红
",5,0,1,0,0,1,0,5,证券,港股
1074,1074,"有色金属板块午后活跃走强 威华股份大涨
",3,0,0,0,0,0,0,4,证券,证券
1075,1075,"国产软件概念股表现抢眼 远光软件等2股涨停
",3,0,1,0,0,2,0,5,证券,证券
1076,1076,"港股上午开派对？不要掉以轻心
",3,1,1,2,1,2,0,3,港股,港股
1077,1077,"复星医药与上海医药竞购美国Arbor制药部分股权
",2,1,0,4,0,3,0,3,美股,美股
1078,1078,"快讯：永达汽车中期纯利增60% 股价上涨逾6%
",8,0,1,0,1,1,0,4,港股,港股
1079,1079,"快讯：锂电池板块强势拉升 雅化集团等5股涨停
",5,0,1,0,0,2,1,5,证券,证券
1080,1080,"国产软件概念股表现抢眼 远光软件等2股涨停
",3,0,1,0,0,2,0,5,证券,证券
1081,1081,"新浪“财经头条”一周阅读榜单来了！（8.4-8.10）
",1,2,1,2,2,1,0,2,国内财经,国内财经
1082,1082,"有色板块快速拉升 厦门钨业等多股表现抢眼
",1,0,0,0,0,1,0,3,证券,证券
1083,1083,"在线慈善拍：谁和沈南鹏一起午餐？
",0,1,0,2,0,1,1,1,国内财经,国内财经
1084,1084,"有色板块快速拉升 厦门钨业等多股表现抢眼
",1,0,0,0,0,1,0,3,证券,证券
1085,1085,"广安门中医院遭起诉 男子自称因挂号被保安打伤
",0,2,0,0,0,4,0,0,生活,生活
1086,1086,"快讯：贵州茅台持续进攻500元关口 最高至499.61…
",4,1,1,0,0,2,0,1,证券,港股
1087,1087,"谷歌竞争对手是脸书，微博竞争对手是今日头条？
",1,0,0,2,1,0,1,1,证券,证券
1088,1088,"软件概念股午后继续强势 用友网络涨停
",3,0,1,0,0,0,0,4,证券,证券
1089,1089,"新材料板块午后异动 江粉磁材涨停
",3,1,1,1,1,0,0,3,证券,证券
1090,1090,"港股午后升幅略收窄至249点报27132点 国指升10…
",6,2,2,1,0,2,0,6,港股,港股
1091,1091,"快讯：中国联通获大行普遍看好 股价涨逾7%
",10,3,0,2,1,0,1,6,港股,港股
1092,1092,"沪指午后涨幅继续扩大 市场温度全面回升
",3,1,2,1,1,0,0,4,证券,证券
1093,1093,"券商概念股午后异动拉升 国海证券涨超4%
",4,0,1,0,0,0,0,3,证券,证券
1094,1094,"多只次新股处在破发边缘
",1,2,1,3,1,0,0,4,证券,证券
1095,1095,"券商：创业板1600-1700区间是相对明确的阶段性底…
",1,2,2,1,1,0,0,1,证券,证券
1096,1096,"券商概念股午后异动拉升 国海证券涨超4%
",4,0,1,0,0,0,0,3,证券,证券
1097,1097,"稀土板块走强 有研新材等多股拉升
",1,1,0,1,1,1,0,4,证券,证券
1098,1098,"评论：谁见过CPI不上行的经济周期
",0,3,0,2,2,2,0,1,证券,证券
1099,1099,"稀土板块走强 有研新材等多股拉升
",1,1,0,1,1,1,0,4,证券,证券
1100,1100,"快讯：沪深午后延续升势创指涨2.80% 区块链概念领涨
",6,0,2,1,2,1,0,5,证券,证券
1101,1101,"快讯：稀土板块午后持续拉升 江粉磁材封涨停板
",4,0,1,0,0,0,0,3,证券,证券
1102,1102,"机构看市：中小创强势上行 大盘反弹趋势未坏
",0,0,0,0,0,1,1,1,证券,证券
1103,1103,"观望特朗普是否启动301条款 港股料二万七整固
",4,1,2,1,1,0,1,3,港股,港股
1104,1104,"招商宏观:近期股市波动原因或在对经济基本面的分歧
",1,3,0,4,3,0,0,3,证券,证券
1105,1105,"快讯：券商板块午后集体翻红 国海证券涨近5%
",5,0,1,0,0,1,0,2,证券,证券
1106,1106,"贵州茅台突破500元关口 成20年来最贵股票
",2,0,0,0,0,3,0,3,证券,证券
1107,1107,"快讯：腾讯获专家看好中报业绩 股价上涨逾3%
",8,1,0,0,0,2,0,7,港股,港股
1108,1108,"统计局回应新周期之争：中国经济能维持中高速增长
",3,6,0,4,4,1,1,2,证券,证券
1109,1109,"多只次新股处破发边缘 三角轮胎距离破发只需再跌9%
",1,1,1,1,2,0,0,3,证券,证券
1110,1110,"中小创领军 市场全面回升
",0,1,1,1,1,0,0,2,证券,证券
1111,1111,"山东魏桥铝电：山东宏桥已关停268万吨电解铝产能
",1,0,0,1,2,1,0,2,证券,证券
1112,1112,"快讯：万达酒店发展暴涨逾55% 3交易日股价翻倍
",7,0,1,1,0,1,1,5,港股,港股
1113,1113,"国泰君安策略：周期股之后消费板块将相对占优
",1,1,0,4,4,0,0,5,证券,证券
1114,1114,"8月14日13点交易员正关注要闻
",4,2,2,7,2,0,2,3,美股,美股
1115,1115,"A股惨淡背后：海外银行不断回购 国内银行股不停圈钱
",1,1,0,1,0,1,0,3,证券,证券
